Lab,Experimenter,Drug for Plate,Drug for Plate Concentration,Drug for plate concentration units,Worm Species,Worm Strain from plate,Worm strain thaw date,Start Date,Plate_Title,PlateID,Age at Death,Dead,Censor,Reason for Censor,Temperature,DeathNoCen,Experiment Name,Experimenter for observation,Plate Position,scanner name,Story Board Annotator,model file,Experiment Name for Plate,Total,Compound_Conc,compound_vector,Duration_Not_Moving_Fast,AgeofAdult,Experiment Conditions,Enviromental Conditions,Subset,Group,Group
LITHGOW,FOULGER_A,ACARB,10,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_10UM_1,50061805,21,1,0,,20,21,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_10ΜM,CTRL_H2O_0ΜM - ACARBOSE_10ΜM = 0,,,,,A,N2_PD1073~ACARB~10~A,N2_PD1073~ACARB~10~A
LITHGOW,FOULGER_A,ACARB,10,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_10UM_1,50061805,21,1,0,,20,21,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_10ΜM,CTRL_H2O_0ΜM - ACARBOSE_10ΜM = 0,,,,,A,N2_PD1073~ACARB~10~A,N2_PD1073~ACARB~10~A
LITHGOW,FOULGER_A,ACARB,10,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_10UM_1,50061805,23,1,0,,20,23,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_10ΜM,CTRL_H2O_0ΜM - ACARBOSE_10ΜM = 0,,,,,A,N2_PD1073~ACARB~10~A,N2_PD1073~ACARB~10~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,11,1,0,,20,11,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,11,1,0,,20,11,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,11,1,0,,20,11,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,0,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,0,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,0,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,0,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,0,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,0,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,0,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,0,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,0,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,0,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,0,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,0,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,16,1,0,,20,16,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,16,1,0,,20,16,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,16,1,0,,20,16,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,16,1,0,,20,16,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,16,1,0,,20,16,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,16,1,0,,20,16,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,16,1,0,,20,16,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,16,1,0,,20,16,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,16,1,0,,20,16,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,18,1,0,,20,18,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,18,1,0,,20,18,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,18,1,0,,20,18,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,21,1,0,,20,21,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,21,1,0,,20,21,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,21,1,0,,20,21,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,100,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_100UM_1,50061820,21,1,0,,20,21,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_100ΜM,CTRL_H2O_0ΜM - ACARBOSE_100ΜM = 0,,,,,A,N2_PD1073~ACARB~100~A,N2_PD1073~ACARB~100~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,11,1,0,,20,11,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,11,1,0,,20,11,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,11,1,0,,20,11,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,1,0,,20,14,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,0,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,14,0,1,lost,20,,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,0,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
LITHGOW,FOULGER_A,ACARB,500,μM,C_ELEGANS,N2_PD1073,03/28/2016,05/09/2016,N2_ACARBOSE_500UM_1,50061835,16,1,0,,20,16,LS_050916_ACAR_2STRAINS_AF,FOULGER_A,,,,,LS_050916_ACAR_2STRAINS_AF,,ACARBOSE_500ΜM,CTRL_H2O_0ΜM - ACARBOSE_500ΜM = 0,,,,,A,N2_PD1073~ACARB~500~A,N2_PD1073~ACARB~500~A
